,Cód. Cliente,Dt. Operação,Cód. Corretora,Cód. Título,Chave,Quantidade,Valor Líquido,Preço,Preço Var
829461,Cliente 4,2023-08-22,XPIN,INEP4,36338A,300,-952.8936861825,3.176312287275,
829548,Cliente 4,2023-08-22,ORAM,LREN3,1705A,400,-7172.133991679999,17.930334979199998,
0,Cliente 4,2023-08-22,XPIN,MGLU3,17231A,600,-2197.5393238588235,3.709157458635294,0.03907452427278248
0,Cliente 4,2023-08-22,XPIN,MGLU3,17232A,1000,-3511.641897948235,3.3047571523294117,0.10665599969504175
829624,Cliente 4,2023-08-22,XPIN,PCAR3,20166A,100,-1808.9654027249999,18.08965402725,
0,Cliente 4,2023-08-22,XPIN,PETR4,42521A,800,-24698.382406670004,33.25487842705,20.172265261023252
829662,Cliente 4,2023-08-22,XPIN,PETR4,42522A,100,-3627.1348189299997,36.2713481893,
0,Cliente 4,2023-08-22,ORAM,PETZ3,29106A,900,-4791.440503549999,5.4797828035,0.08041656325824202
829747,Cliente 4,2023-08-22,FUTU,ROMI3,39840A,100,-1491.8733777220004,14.918733777220003,
829747,Cliente 4,2023-08-22,FUTU,ROMI3,39841A,100,-1491.8733777220004,14.918733777220003,
0,Cliente 4,2023-08-22,FUTU,ROMI3,39842A,600,-7843.74,13.0729,0.000800000000000037
0,Cliente 4,2023-08-22,FUTU,ROMI3,39843A,400,-5323.381550888802,13.845213843888004,2.3048900945222845
829742,Cliente 4,2023-08-22,FUTU,ROMI3,39845A,200,-2616.58,13.0829,
829742,Cliente 4,2023-08-22,FUTU,ROMI3,39852A,200,-2616.58,13.0829,
829746,Cliente 4,2023-08-22,FUTU,ROMI3,39854A,300,-4563.224076465602,15.210746921552005,
829742,Cliente 4,2023-08-22,FUTU,ROMI3,39860A,200,-2616.58,13.0829,
829746,Cliente 4,2023-08-22,FUTU,ROMI3,39875A,300,-4563.224076465602,15.210746921552005,
829783,Cliente 4,2023-08-22,XPIN,RRRP3,1698A,400,-12479.18,31.197950000000002,
0,Cliente 4,2023-08-22,XPIN,RRRP3,1701A,500,-15599.970000000001,31.202925,4.950124999996369e-05
0,Cliente 4,2023-08-22,XPIN,SBFG3,11921A,1100,-10250.801097148333,9.734795139483332,1.6742564375881552
0,Cliente 4,2023-08-22,XPIN,SBFG3,11922A,3100,-27951.310515583333,9.605266284814103,1.5105123043158355
0,Cliente 4,2023-08-22,XPIN,SBFG3,11923A,600,-5599.465825194999,9.332443041991665,0.44567065346678064
829837,Cliente 4,2023-08-22,XPIN,SBFG3,11924A,400,-4152.873279133332,10.382183197833331,
829838,Cliente 4,2023-08-22,XPIN,SBFG3,11925A,100,-1059.5279578766665,10.595279578766664,
0,Cliente 4,2023-08-22,XPIN,SBFG3,11926A,2100,-19350.770052601663,9.483251690171427,0.8555856552275087
0,Cliente 4,2023-08-22,XPIN,SBFG3,11927A,400,-3618.835026106666,9.047087565266665,0.5190755647427054
0,Cliente 4,2023-08-22,XPIN,SBFG3,11928A,800,-8252.497340248332,9.531046141741665,2.1886533968877817
0,Cliente 4,2023-08-22,CAPM,TUPY3,1702A,3500,-100780.1497498854,27.98296293388743,5.943933248776932
0,Cliente 4,2023-08-22,CAPM,TUPY3,1703A,1400,-39420.7436181186,28.282597851160002,8.793544171578672
0,Cliente 4,2023-08-22,XPIN,USIM5,15584A,800,-6894.34765516,8.52637249485,0.2682756292318048
829923,Cliente 4,2023-08-22,XPIN,USIM5,15585A,100,-766.8574740749999,7.66857474075,
0,Cliente 4,2023-08-22,XPIN,VIIA3,23758A,8100,-13791.69095603,1.6999763358129998,0.01618506782219033
0,Cliente 4,2023-08-22,XPIN,VIIA3,23759A,1800,-3392.3054227869993,1.8611398593916666,0.0055302018884007265
0,Cliente 4,2023-08-22,XPIN,WEST3,15586A,2800,-5753.5606045092,2.078966483412,0.04225898694657249
0,Cliente 4,2023-08-22,XPIN,WEST3,15587A,2100,-4410.5664741726,2.066421066969,0.015394526112037015
830124,Cliente 4,2023-08-23,XPIN,ASAI3,16693A,100,-1220.2804137333333,12.202804137333333,
830112,Cliente 4,2023-08-23,XPIN,ASAI3,16694A,400,-5324.065185622858,13.310162964057143,
830119,Cliente 4,2023-08-23,XPIN,ASAI3,16695A,300,-4543.108755491429,15.143695851638096,
0,Cliente 4,2023-08-23,XPIN,ASAI3,16696A,1900,-24861.352417259048,13.357192265490477,0.8939430034670477
0,Cliente 4,2023-08-23,XPIN,ASAI3,16697A,900,-11780.395098308572,13.111411394714287,0.07900437263249697
0,Cliente 4,2023-08-23,XPIN,ASAI3,16698A,1800,-23064.157795862855,12.859805206774602,0.17437893586949743
0,Cliente 4,2023-08-23,XPIN,ASAI3,16699A,1600,-21916.716076220953,13.697947547638094,3.597978938265462
0,Cliente 4,2023-08-23,XPIN,ASAI3,16700A,3100,-40377.35650877142,13.329930280609524,0.9940166462067005
0,Cliente 4,2023-08-23,XPIN,BBDC4,43500A,12300,-195831.51244412697,15.989376246420935,1.684892063144223
0,Cliente 4,2023-08-23,XPIN,BBDC4,43501A,2600,-41239.11314439699,16.371169626727998,2.498797174831024
0,Cliente 4,2023-08-23,XPIN,BRFS3,15588A,3900,-40209.36009123501,10.241283576425001,0.7748877472572787
0,Cliente 4,2023-08-23,XPIN,BRFS3,15589A,4600,-48289.145562620004,10.296339309116668,1.2820148132668063
830213,Cliente 4,2023-08-23,XPIN,BRFS3,15590A,100,-981.3033987950001,9.813033987950002,
0,Cliente 4,2023-08-23,XPIN,CSAN3,43502A,7600,-143073.37442692355,19.443170680510683,2.79992458043079
0,Cliente 4,2023-08-23,XPIN,CSAN3,43503A,7300,-141891.5384679072,19.303617471455336,2.2663320350810783
0,Cliente 4,2023-08-23,XPIN,CVCB3,2462A,6500,-16497.575107960707,2.6034604643999266,0.06791406748164244
0,Cliente 4,2023-08-23,XPIN,CVCB3,2463A,15700,-42799.87114564606,2.7322898066878993,0.05166724869063239
0,Cliente 4,2023-08-23,XPIN,GUAR3,1706A,700,-5641.057479520001,8.1164987816,0.013116601160230832
0,Cliente 4,2023-08-23,XPIN,GUAR3,1707A,5700,-40085.64081104,7.462077813729079,0.33493148900479175
0,Cliente 4,2023-08-23,XPIN,JBSS3,22011A,2300,-44735.034285107664,19.066309095945833,2.400336502773527
0,Cliente 4,2023-08-23,XPIN,JBSS3,22012A,600,-11521.229542529334,18.955699526540002,1.0923872420549352
0,Cliente 4,2023-08-23,XPIN,MGLU3,17234A,200,-647.684478885,3.238422394425,0.002933213926279793
830419,Cliente 4,2023-08-23,XPIN,MGLU3,17238A,200,-615.5434558071429,3.0777172790357143,
0,Cliente 4,2023-08-23,XPIN,MGLU3,17239A,2700,-8452.564556608,3.207027686062222,0.08330017191925668
0,Cliente 4,2023-08-23,XPIN,MGLU3,17241A,700,-2190.3793198165713,3.096959411047143,0.10131960070916604
0,Cliente 4,2023-08-23,XPIN,MGLU3,17242A,1200,-3805.739187192,3.17144932266,0.0437837530705471
0,Cliente 4,2023-08-23,XPIN,MGLU3,17244A,1200,-3821.6720147971428,3.189336009063571,0.000382426625824075
0,Cliente 4,2023-08-23,XPIN,NTCO3,16701A,4500,-72618.0935025,16.242205036439785,0.32089517378058174
0,Cliente 4,2023-08-23,XPIN,NTCO3,16702A,400,-6459.901809030001,16.70092498385,2.4303110190567736
0,Cliente 4,2023-08-23,XPIN,PETZ3,29108A,15200,-82949.768862928,5.450454559730001,0.17203309057942107
830510,Cliente 4,2023-08-23,XPIN,RRRP3,1708A,300,-10940.97318021,36.4699106007,
830509,Cliente 4,2023-08-23,XPIN,RRRP3,1709A,200,-7375.380915259999,36.87690457629999,
0,Cliente 4,2023-08-23,XPIN,SANB11,41531A,200,-5421.876580573231,27.10938290286615,0.2398236976348227
830560,Cliente 4,2023-08-23,XPIN,SANB11,41532A,500,-12397.27252594154,24.79454505188308,
0,Cliente 4,2023-08-23,XPIN,SANB11,41533A,5100,-136882.6324201817,28.30295561000735,7.2530206927223695
0,Cliente 4,2023-08-23,XPIN,SANB11,41535A,400,-10685.628716715692,26.71407179178923,0.0112574921754393
0,Cliente 4,2023-08-23,XPIN,USIM5,15592A,4100,-30277.632273946496,7.436718019832,0.3921162039386666
0,Cliente 4,2023-08-23,XPIN,USIM5,15593A,5900,-44182.2730738278,7.285066064073444,0.3663326404288145
0,Cliente 4,2023-08-23,XPIN,VIIA3,23760A,6100,-10981.196788518,1.8009620132166668,0.021883495367364416
0,Cliente 4,2023-08-23,XPIN,VIIA3,23761A,800,-1554.874550042,1.93702267594,0.0021578131104918507
0,Cliente 4,2023-08-24,XPIN,PRIO3,12631A,6300,-316894.6875323597,49.544180343700404,20.082052461368793
0,Cliente 4,2023-08-24,XPIN,PRIO3,12632A,1900,-86009.97667058374,47.53664403324338,22.852800486766757
0,Cliente 4,2023-08-24,XPIN,USAL11,13941A,13000,-126458.96615814905,9.707090126599361,0.5300168083897769
830731,Cliente 4,2023-08-24,XPIN,USAL11,13942A,100,-887.2708253667302,8.872708253667302,
0,Cliente 4,2023-08-25,CAPM,BPAC3,1710A,2700,-42434.01056106964,16.025426685202042,0.7440838092011394
0,Cliente 4,2023-08-25,CAPM,BPAC3,1711A,2800,-45286.956347930354,16.326075195680357,1.980352554043402
0,Cliente 4,2023-08-25,XPIN,ITUB4,2414A,12000,-338742.7238595522,28.85503471193593,5.561001780589493
0,Cliente 4,2023-08-25,XPIN,ITUB4,2415A,7900,-227059.7890877982,28.590073800500647,8.924583870821714
0,Cliente 4,2023-08-28,XPIN,ITUB4,2416A,16540,-456539.3144511124,28.72844033633158,3.6813626244308977
0,Cliente 4,2023-08-28,XPIN,ITUB4,2417A,15780,-460457.2867925304,29.10008880312432,6.688594246776786
0,Cliente 4,2023-08-28,XPIN,VALE3,36341A,1700,-107939.83832089334,63.75358426211111,3.3242487365161972
0,Cliente 4,2023-08-28,XPIN,VALE3,36342A,12240,-780537.8961272934,65.09389189979784,11.669986738118103
0,Cliente 4,2023-09-01,XPIN,AMAR3,145A,6000,-4248.1557964615995,0.7092323534342726,0.006471440834894597
0,Cliente 4,2023-09-01,XPIN,AMAR3,146A,3900,-2881.8730273593997,0.7418522854452999,0.0019756162179756873
0,Cliente 4,2023-09-01,XPIN,BBDC4,43504A,7100,-114047.2544086916,15.929213657723183,1.8692122278416454
0,Cliente 4,2023-09-01,XPIN,BBDC4,43505A,9700,-161296.4572171057,16.411832474663964,2.2706738482603095
831020,Cliente 4,2023-09-01,XPIN,CAML3,16703A,100,-783.9132586785,7.839132586785,
0,Cliente 4,2023-09-01,XPIN,CAML3,16704A,1800,-15225.471364329,8.34629182527,0.4417657090294006
0,Cliente 4,2023-09-01,XPIN,CASH3,14586A,500,-3545.3959937060436,7.003912560947802,0.04193352634868453
831041,Cliente 4,2023-09-01,XPIN,CASH3,14587A,400,-2795.0671508571427,6.987667877142857,
0,Cliente 4,2023-09-01,XPIN,CASH3,14588A,1500,-9973.686720032965,6.746764522967033,0.05855237364369644
0,Cliente 4,2023-09-01,XPIN,CASH3,14589A,1500,-9188.3077386511,6.31848845367445,0.2760313618996621
0,Cliente 4,2023-09-01,XPIN,CASH3,14591A,3900,-24653.762972491757,6.373180455093406,0.23066151562534246
0,Cliente 4,2023-09-01,XPIN,CASH3,14592A,800,-5816.034393140109,7.338422987348901,0.14962636296108633
831057,Cliente 4,2023-09-01,XPIN,CASH3,14593A,100,-634.9361681868131,6.349361681868131,
0,Cliente 4,2023-09-01,XPIN,CIEL3,16705A,800,-3025.9737576254993,3.7842445043649993,0.007243502892100807
0,Cliente 4,2023-09-01,XPIN,CIEL3,16706A,1100,-4502.838174917499,4.118549427544999,0.15197902556771964
0,Cliente 4,2023-09-01,XPIN,CVCB3,2466A,5900,-16647.218602457142,2.7741064913571427,0.07752111508228343
0,Cliente 4,2023-09-01,XPIN,CVCB3,2467A,1000,-2900.5039107000002,2.820735228535714,0.022317452708415286
0,Cliente 4,2023-09-01,XPIN,HBOR3,21444A,1100,-3739.74730655675,3.4061365131050003,0.019703017636986318
0,Cliente 4,2023-09-01,XPIN,HBOR3,21445A,3900,-12085.137136731752,3.0831445394009727,0.000548573405068689
0,Cliente 4,2023-09-01,XPIN,HBOR3,21446A,2500,-8134.518094992125,3.3065872389968747,0.1304782820751658
831179,Cliente 4,2023-09-01,XPIN,HBOR3,21447A,400,-1285.317982492,3.21329495623,
831203,Cliente 4,2023-09-01,XPIN,INBR32,1712A,400,-9021.863403816,22.554658509539998,
0,Cliente 4,2023-09-01,XPIN,LUPA3,16707A,1300,-4145.700736182,3.1303133787133333,0.01938166464958431
0,Cliente 4,2023-09-01,XPIN,LUPA3,16708A,1600,-5125.929482335333,3.2119002289266665,0.013474931216039186
0,Cliente 4,2023-09-01,XPIN,MEAL3,11709A,13900,-29932.547319319725,2.156799652264725,0.026374116208482946
831318,Cliente 4,2023-09-01,XPIN,MGLU3,17245A,100,-269.9503913488,2.699503913488,
0,Cliente 4,2023-09-01,XPIN,MGLU3,17246A,2300,-7373.967469028799,3.147770054768,0.08918078924293278
0,Cliente 4,2023-09-01,XPIN,PCAR3,20168A,700,-3772.7916060112507,5.7063777710875,0.2835822001195428
831398,Cliente 4,2023-09-01,XPIN,PETR4,42526A,100,-3244.86,32.4486,
0,Cliente 4,2023-09-01,XPIN,PGMN3,20137A,600,-2259.2573653416002,3.765428942236,0.02718565183367391
0,Cliente 4,2023-09-01,XPIN,PGMN3,20138A,3900,-15041.0537506128,3.854067411152,3.323307680742548e-05
0,Cliente 4,2023-09-01,XPIN,PGMN3,20139A,1000,-4277.0145198768,4.17318940194,0.059886972858835846
0,Cliente 4,2023-09-01,XPIN,PGMN3,20140A,4300,-18351.171244772602,4.243616532933143,0.168560781371485
831479,Cliente 4,2023-09-01,XPIN,POSI3,25743A,100,-772.7387491308333,7.727387491308333,
0,Cliente 4,2023-09-01,XPIN,POSI3,25744A,400,-3490.4646810366667,8.632669372638889,0.6208406874268653
831485,Cliente 4,2023-09-01,XPIN,POSI3,25746A,500,-4527.574124004166,9.055148248008333,
0,Cliente 4,2023-09-01,XPIN,PRIO3,12633A,600,-30794.722331940004,51.706643957325,2.628100058140388
831521,Cliente 4,2023-09-01,XPIN,PRIO3,12634A,300,-16574.133503520003,55.2471116784,
0,Cliente 4,2023-09-01,XPIN,PTBL3,30497A,22300,-147551.9540869688,6.951949686883457,0.09268078691237705
0,Cliente 4,2023-09-01,XPIN,PTBL3,30498A,2600,-17569.975048388278,6.809926393094879,0.2505080088598637
0,Cliente 4,2023-09-01,FUTU,VIIA3,23762A,16800,-23183.624573756744,1.3720324267555717,0.012539831408565596
0,Cliente 4,2023-09-01,XPIN,WEGE3,263A,1600,-59181.28864481201,36.566782838915,17.53409251995578
831648,Cliente 4,2023-09-01,XPIN,WEGE3,265A,200,-7188.301526896001,35.941507634480004,
0,Cliente 4,2023-09-04,XPIN,USAL11,13943A,13100,-135081.03873585284,10.310474653228585,0.8521814778805826
0,Cliente 4,2023-09-05,FUTU,PCAR3,20169A,6000,-29695.28830741908,5.035741011454245,0.208466079545001
0,Cliente 4,2023-09-05,FUTU,PCAR3,20170A,9300,-48252.14315462296,5.226315604099673,0.18954523590285272
831771,Cliente 4,2023-09-06,FUTU,RDOR3,15594A,200,-6963.968606528,34.81984303264,
831767,Cliente 4,2023-09-06,FUTU,RDOR3,15595A,300,-9806.851464977999,32.68950488326,
831773,Cliente 4,2023-09-06,FUTU,RDOR3,15596A,100,-3057.978770116,30.579787701159997,
831773,Cliente 4,2023-09-06,FUTU,RDOR3,15597A,100,-3057.978770116,30.579787701159997,
831773,Cliente 4,2023-09-06,FUTU,RDOR3,15598A,100,-3057.978770116,30.579787701159997,
831763,Cliente 4,2023-09-06,FUTU,RDOR3,15600A,400,-11582.65,28.956625,
831771,Cliente 4,2023-09-06,FUTU,RDOR3,15602A,200,-6963.968606528,34.81984303264,
831773,Cliente 4,2023-09-06,FUTU,RDOR3,15603A,100,-3057.978770116,30.579787701159997,
0,Cliente 4,2023-09-06,CAPM,TFCO4,33571A,5300,-69892.42,13.1843375,0.006178214843749912
0,Cliente 4,2023-09-06,CAPM,TFCO4,33572A,6600,-86477.10999999999,13.235440029761904,0.010956800029939135
0,Cliente 4,2023-09-11,XPIN,ASAI3,16709A,2000,-25619.301717476003,12.781644751848,0.45896561579836176
0,Cliente 4,2023-09-11,XPIN,ASAI3,16710A,2000,-25889.390655564603,13.061008725511,1.1039717058883314
0,Cliente 4,2023-09-11,XPIN,ASAI3,16711A,2800,-35090.6894525533,12.457837899391,1.3127710118796336
0,Cliente 4,2023-09-11,XPIN,ASAI3,16712A,3000,-38892.26163830981,13.134485009439002,1.5153104278026932
0,Cliente 4,2023-09-11,XPIN,BBDC3,8581A,200,-2653.431489592,13.26715744796,2.5737684774031235
0,Cliente 4,2023-09-11,XPIN,BBDC3,8582A,1200,-14961.449516568002,12.592740786886669,1.122592704613242
831953,Cliente 4,2023-09-11,XPIN,BBDC4,43506A,800,-13417.655982080001,16.7720699776,
831951,Cliente 4,2023-09-11,XPIN,BBDC4,43507A,100,-1556.31687022,15.5631687022,
831989,Cliente 4,2023-09-11,XPIN,BEEF3,12635A,300,-2810.9218357500004,9.369739452500001,
831984,Cliente 4,2023-09-11,XPIN,BEEF3,12636A,100,-1032.75360363,10.3275360363,
832020,Cliente 4,2023-09-11,XPIN,BRFS3,15604A,800,-7494.515311520001,9.368144139400002,
832029,Cliente 4,2023-09-11,XPIN,BRFS3,15605A,100,-940.5993112250002,9.405993112250002,
0,Cliente 4,2023-09-11,XPIN,CASH3,14596A,1200,-7472.430763377246,6.329829936095809,0.7609481343230181
832052,Cliente 4,2023-09-11,XPIN,CASH3,14597A,2700,-16248.4,6.017925925925926,
832067,Cliente 4,2023-09-11,XPIN,CASH3,14598A,400,-2880.732924083832,7.20183231020958,
832050,Cliente 4,2023-09-11,XPIN,CASH3,14599A,3000,-18143.89,6.047963333333334,
0,Cliente 4,2023-09-11,XPIN,CASH3,14600A,2200,-14166.438458838922,6.528479143799402,0.26904955137529707
0,Cliente 4,2023-09-11,XPIN,CASH3,14601A,1200,-8689.29163805479,7.254985357483533,0.013929125085852619
832063,Cliente 4,2023-09-11,XPIN,CASH3,14602A,600,-3627.5478890676645,6.0459131484461075,
832052,Cliente 4,2023-09-11,XPIN,CASH3,14603A,2700,-16248.4,6.017925925925926,
0,Cliente 4,2023-09-11,XPIN,CASH3,14604A,1300,-7686.875688542814,5.922476430991018,0.030473246432175385
0,Cliente 4,2023-09-11,XPIN,CASH3,14605A,900,-5459.73617369521,6.2768958795,0.28719140447926533
0,Cliente 4,2023-09-11,XPIN,CSAN3,43508A,7400,-129763.6240057416,18.024074623072817,1.2526166210266876
0,Cliente 4,2023-09-11,XPIN,CSAN3,43509A,7500,-136223.75441293558,17.933057737913998,2.740803191358002
832127,Cliente 4,2023-09-11,XPIN,EVEN3,1714A,3800,-24275.95,6.388407894736842,
0,Cliente 4,2023-09-11,XPIN,EVEN3,1715A,1100,-7640.2562976787995,6.844148465536,0.2772294006628721
0,Cliente 4,2023-09-11,XPIN,GUAR3,1716A,16800,-101559.7651343048,6.269143191816683,0.25536152784672445
0,Cliente 4,2023-09-11,XPIN,GUAR3,1717A,10400,-62563.88852677059,6.293374555440764,0.3549652142850646
0,Cliente 4,2023-09-11,XPIN,HBOR3,21448A,400,-1152.1234547455883,2.8803086368639708,0.15619517302187835
832218,Cliente 4,2023-09-11,XPIN,HBOR3,21451A,100,-286.0577967341177,2.8605779673411766,
0,Cliente 4,2023-09-11,XPIN,HBOR3,21452A,600,-1585.5245859769118,2.7992744855387257,0.08280306852008065
0,Cliente 4,2023-09-11,XPIN,HBOR3,21453A,3600,-10506.869375307208,2.980648201401261,0.0562937477723545
0,Cliente 4,2023-09-11,XPIN,HBOR3,21454A,600,-1764.1955130854412,2.9827198209401966,0.04601698437060012
0,Cliente 4,2023-09-11,XPIN,HBOR3,21455A,1100,-3004.5416827375,2.813546422124265,0.18144039651084987
0,Cliente 4,2023-09-11,XPIN,KLBN11,29706A,800,-18346.20275270444,24.278768882927775,14.494060561836616
0,Cliente 4,2023-09-11,XPIN,LPSB3,1718A,900,-2373.5893982307693,2.6642851081623933,0.02236586945349605
0,Cliente 4,2023-09-11,XPIN,LPSB3,1719A,4200,-11289.468903929808,2.740049148345147,0.05797480853080768
0,Cliente 4,2023-09-11,XPIN,PETZ3,29110A,3200,-17176.83943016361,5.47021869307619,0.1614283449305793
0,Cliente 4,2023-09-11,XPIN,PETZ3,29111A,400,-2609.9209720294443,6.543401996080556,0.002767550845173404
0,Cliente 4,2023-09-11,XPIN,SIMH3,36718A,2700,-31381.685236043515,11.700533829204325,0.9988743254029924
0,Cliente 4,2023-09-11,XPIN,SIMH3,36719A,900,-9902.31071178081,10.97439802875,0.1285497083208678
832423,Cliente 4,2023-09-11,XPIN,SMTO3,42527A,200,-7688.511331942449,38.442556659712245,
0,Cliente 4,2023-09-11,XPIN,SMTO3,42528A,1700,-67898.18298710693,39.52778707796123,3.0124252802200564
0,Cliente 4,2023-09-11,XPIN,SMTO3,42530A,1000,-44498.61984569898,44.49861984569898,2.189484317369928
0,Cliente 4,2023-09-11,XPIN,SMTO3,42531A,1700,-68365.05994311327,40.120215291755784,16.07762228144744
832448,Cliente 4,2023-09-11,XPIN,VAMO3,43510A,100,-1027.4586809999998,10.274586809999999,
832494,Cliente 4,2023-09-11,XPIN,WEGE3,266A,100,-4051.6816634866673,40.51681663486667,
0,Cliente 4,2023-09-11,XPIN,WEGE3,267A,400,-15153.672492446669,38.7617263657,6.160683705847058
0,Cliente 4,2023-09-12,XPIN,ANIM3,9260A,6900,-25766.76675268804,3.7528105266096254,0.11625620508775626
0,Cliente 4,2023-09-12,XPIN,ANIM3,9261A,7300,-26477.009140041813,3.5728306488997053,0.06725952891665395
832580,Cliente 4,2023-09-12,XPIN,AZUL4,43512A,500,-7480.595404425,14.96119080885,
0,Cliente 4,2023-09-12,XPIN,AZUL4,43513A,400,-6265.901100635,15.385992841175,0.6216567012254803
0,Cliente 4,2023-09-12,FUTU,BPAC11,31037A,700,-23797.063850395658,34.020818410328324,0.0024525309668815606
0,Cliente 4,2023-09-12,FUTU,BPAC11,31038A,700,-23422.10410908766,34.751704270821655,6.539013630569122
0,Cliente 4,2023-09-12,FUTU,BPAC11,31039A,1400,-45790.51225720699,32.24959509340416,3.5722820787278304
0,Cliente 4,2023-09-12,FUTU,BPAC11,31040A,1400,-43668.26992680099,31.540940725783326,1.647869336669343
832642,Cliente 4,2023-09-12,FUTU,BPAC11,31041A,200,-6463.437661865999,32.31718830932999,
832642,Cliente 4,2023-09-12,FUTU,BPAC11,31042A,200,-6463.437661865999,32.31718830932999,
832641,Cliente 4,2023-09-12,FUTU,BPAC11,31043A,500,-17432.595140923328,34.86519028184666,
832641,Cliente 4,2023-09-12,FUTU,BPAC11,31044A,500,-17432.595140923328,34.86519028184666,
832682,Cliente 4,2023-09-12,XPIN,BRFS3,15606A,200,-1641.7448959600001,8.2087244798,
0,Cliente 4,2023-09-12,XPIN,BRFS3,15607A,1700,-17571.479338556,10.299946897586667,0.08667263556426355
0,Cliente 4,2023-09-12,XPIN,CASH3,14606A,13100,-82415.21543397877,6.375377840982938,0.29893662435898666
0,Cliente 4,2023-09-12,XPIN,CEAB3,25007A,400,-2277.6145876553155,5.849651844091316,0.19372915937416757
0,Cliente 4,2023-09-12,XPIN,CEAB3,25008A,13700,-76239.33949259884,5.640943930291941,0.2149616956143248
0,Cliente 4,2023-09-12,XPIN,CEAB3,25010A,3100,-17366.282702972578,5.641481288910467,0.3458074390587767
0,Cliente 4,2023-09-12,XPIN,CEAB3,25012A,14300,-79386.57554506963,5.915281146544624,0.2883502608326049
832765,Cliente 4,2023-09-12,XPIN,CEAB3,25013A,500,-3158.624167588158,6.317248335176315,
832765,Cliente 4,2023-09-12,XPIN,CEAB3,25015A,500,-3158.624167588158,6.317248335176315,
0,Cliente 4,2023-09-12,XPIN,CEAB3,25016A,600,-3768.9829144843684,6.21041790206921,0.02282548287570339
0,Cliente 4,2023-09-12,XPIN,CEAB3,25017A,2900,-16081.896286874473,5.554691690971653,0.16539281031120048
0,Cliente 4,2023-09-12,FUTU,CSAN3,43514A,1200,-21481.820529781333,18.35369368132622,0.6650219479665589
0,Cliente 4,2023-09-12,FUTU,CSAN3,43515A,1200,-25516.439737056266,21.480825547237334,0.16958775030740897
0,Cliente 4,2023-09-12,FUTU,CSAN3,43516A,400,-7755.675193489067,19.389187983722667,1.2924802538092195
832790,Cliente 4,2023-09-12,FUTU,CSAN3,43517A,700,-12321.913574023198,17.602733677175998,
0,Cliente 4,2023-09-12,FUTU,CSAN3,43518A,3700,-68278.79398540746,18.366327502888,0.835200316845544
0,Cliente 4,2023-09-12,FUTU,CSAN3,43519A,3700,-71156.2650770528,19.290712350270667,3.6117505126379448
0,Cliente 4,2023-09-12,FUTU,CSAN3,43520A,1500,-28393.494410081334,18.80565221820311,1.5178097990001924
0,Cliente 4,2023-09-12,FUTU,CSAN3,43521A,2200,-44809.941723570664,20.270493772070665,0.28751944295201
0,Cliente 4,2023-09-12,XPIN,KEPL3,43522A,2300,-29085.18236525268,12.572124630556097,1.4490379996321392
0,Cliente 4,2023-09-12,XPIN,KEPL3,43523A,1700,-21934.79802353951,13.154076605034147,1.3093003332398103
0,Cliente 4,2023-09-12,XPIN,LREN3,1720A,600,-10363.635155799999,17.5564359735,1.4488518445887548
832876,Cliente 4,2023-09-12,XPIN,LREN3,1721A,100,-1826.1353735500002,18.261353735500002,
0,Cliente 4,2023-09-12,XPIN,NTCO3,16714A,900,-13751.83084469,16.3121133041,6.905385301930677
832948,Cliente 4,2023-09-12,XPIN,RENT3,13945A,100,-6127.9469677641655,61.27946967764166,
0,Cliente 4,2023-09-12,XPIN,RENT3,13946A,200,-13604.659538941665,68.02329769470833,90.95843264754672
832942,Cliente 4,2023-09-12,XPIN,RENT3,13947A,400,-24829.05,62.072624999999995,
832946,Cliente 4,2023-09-12,XPIN,RENT3,13948A,300,-18256.413335562498,60.85471111854166,
832990,Cliente 4,2023-09-12,XPIN,SBFG3,11929A,100,-681.4678337099999,6.814678337099999,
832989,Cliente 4,2023-09-12,XPIN,SBFG3,11930A,300,-2364.040830696,7.88013610232,
833037,Cliente 4,2023-09-12,FUTU,SLCE3,36343A,100,-4628.981031808,46.28981031808,
833037,Cliente 4,2023-09-12,FUTU,SLCE3,36344A,100,-4628.981031808,46.28981031808,
0,Cliente 4,2023-09-12,FUTU,SLCE3,36347A,800,-32292.95297664,40.35386081386667,0.00121631148113282
0,Cliente 4,2023-09-12,FUTU,SLCE3,36348A,800,-33256.44473834667,40.787147835093336,19.639303426979996
0,Cliente 4,2023-09-12,FUTU,SLCE3,36349A,400,-16119.68,40.2992,0.0031999999999998635
833042,Cliente 4,2023-09-12,FUTU,SLCE3,36350A,400,-16596.555345066667,41.49138836266667,
0,Cliente 4,2023-09-12,XPIN,SLCE3,36351A,600,-24181.2065031425,39.77953278825277,3.2551027444231253
833075,Cliente 4,2023-09-12,XPIN,SLCE3,36352A,500,-20420.58,40.84116,
0,Cliente 4,2023-09-12,XPIN,TAEE11,35510A,1300,-44649.43395239067,34.23921742985333,3.833752138868911
833140,Cliente 4,2023-09-12,XPIN,TAEE11,35511A,100,-3852.4340728280004,38.52434072828,
0,Cliente 4,2023-09-12,XPIN,USIM5,15608A,8400,-61580.64235811167,7.238106156119556,0.4119319966929273
0,Cliente 4,2023-09-12,XPIN,USIM5,15609A,6900,-48339.6933814345,7.077684882195746,0.4019582998442537
0,Cliente 4,2023-09-12,FUTU,VALE3,36353A,4500,-324951.3906410768,73.1323785589088,27.68478994161311
