,Cód. Cliente,Dt. Operação,Cód. Corretora,Cód. Título,Chave,Quantidade,Valor Líquido,Preço,Preço Var
0,Cliente 22,2023-07-20,PACC,BBDC4,2336A,4300,-80228.25051619933,18.665879840659333,1.4443643922763332
0,Cliente 22,2023-07-20,PACC,BBDC4,2337A,3100,-57971.28284543866,18.676840479294665,2.5518523412503713
0,Cliente 22,2023-07-20,PACC,PETR4,15300A,1600,-47966.888564693996,29.329320537741665,4.305762180960954
0,Cliente 22,2023-07-20,PACC,PETR4,15301A,300,-9937.7115047735,33.11468997443,0.0021839604991714936
0,Cliente 22,2023-07-20,PACC,SEQL3,33868A,1800,-2378.9226319110667,1.3245094049573334,0.00033404693401845807
0,Cliente 22,2023-07-20,PACC,SEQL3,33869A,3100,-3784.304456552133,1.2232728025108888,0.00909661274259591
0,Cliente 22,2023-07-20,PACC,SEQL3,33870A,20700,-23659.842235910666,1.1687550426500215,0.00995256763853423
0,Cliente 22,2023-07-20,PACC,SEQL3,33871A,4200,-4774.7818716336005,1.1322185709314667,0.007337758888040576
0,Cliente 22,2023-07-21,PACC,LWSA3,10484A,5100,-38966.473592327064,7.707236669737005,0.40014677271816707
0,Cliente 22,2023-07-21,PACC,LWSA3,10485A,1600,-13300.85704523294,8.313035653270589,0.2513547932595085
0,Cliente 22,2023-07-21,PACC,LWSA3,10486A,5600,-41658.619727774116,7.535759151917648,0.49037561152093323
0,Cliente 22,2023-07-21,PACC,LWSA3,10487A,1100,-8207.42745683647,7.776708648247059,0.3631289329891713
0,Cliente 22,2023-07-21,PACC,TRAD3,34778A,39200,-59258.932295279956,1.5089394126911888,0.010953384230028352
0,Cliente 22,2023-07-21,PACC,TRAD3,34779A,60700,-91652.19604506489,1.5502651303464505,0.011373512325450323
0,Cliente 22,2023-07-24,PACC,LWSA3,10488A,4400,-34199.55039816671,7.757022827358,0.256340621908559
0,Cliente 22,2023-07-24,PACC,LWSA3,10489A,2500,-20278.498052047573,8.149763859884,0.1185158105071287
0,Cliente 22,2023-07-24,PACC,MGLU3,44107A,1300,-4457.983329669,3.25430641333125,0.10524577136945285
0,Cliente 22,2023-07-24,PACC,MGLU3,44108A,2600,-8730.166411704,3.3832437191475004,0.08454126488609552
0,Cliente 22,2023-07-24,PACC,NTCO3,24580A,700,-11895.529166733333,16.955712543,0.14077228298283043
553294,Cliente 22,2023-07-24,PACC,NTCO3,24581A,700,-13171.257075200001,18.816081536000002,
0,Cliente 22,2023-07-24,PACC,RECV3,19851A,500,-13041.508114588001,25.836781157260003,3.0315855320738843
0,Cliente 22,2023-07-24,PACC,RECV3,19852A,900,-21337.016388026666,22.931965320800003,3.9003976795001782
0,Cliente 22,2023-07-24,PACC,SEQL3,33874A,13900,-15427.517820554218,1.111471035528359,0.009612286265379591
0,Cliente 22,2023-07-24,PACC,VIVT3,17144A,800,-33786.3325630685,43.845038543561664,19.91343612394369
0,Cliente 22,2023-07-24,PACC,VIVT3,17145A,3100,-132397.3127418405,42.24901179839166,12.476523700001753
0,Cliente 22,2023-07-25,PACC,AMBP3,15302A,2500,-56675.61,22.67491617647059,0.0010909128114186496
0,Cliente 22,2023-07-25,PACC,AMBP3,15303A,2400,-56072.329176293,23.338027003850534,2.1008346229484056
553481,Cliente 22,2023-07-25,PACC,ASAI3,24582A,400,-4896.3188759445,12.24079718986125,
0,Cliente 22,2023-07-25,PACC,ASAI3,24583A,7500,-98795.02368992724,13.516483090848155,1.0650778356283366
0,Cliente 22,2023-07-25,PACC,BBDC4,2338A,9300,-168887.82733083869,18.00773678583871,2.727544552746547
0,Cliente 22,2023-07-25,PACC,BBDC4,2339A,3000,-50431.402782,17.312971203870966,3.3937086817079383
0,Cliente 22,2023-07-25,PACC,CMIN3,10490A,8400,-39647.169717400866,4.670416781511148,0.19889131696608775
0,Cliente 22,2023-07-25,PACC,CMIN3,10491A,6600,-32522.719635796464,4.842939001432456,0.2030863653858693
0,Cliente 22,2023-07-25,PACC,GGBR4,37249A,2600,-83405.75184332966,31.370968228402,8.15074604525273
0,Cliente 22,2023-07-25,PACC,GGBR4,37250A,300,-8224.703804375667,27.940802748851667,4.963582551729729
0,Cliente 22,2023-07-25,PACC,SIMH3,20096A,8200,-82643.0316697594,9.927144998077896,0.8855832880615969
0,Cliente 22,2023-07-25,PACC,SIMH3,20097A,1700,-16243.769764223998,9.563616207455999,0.11582460356911387
0,Cliente 22,2023-07-26,PACC,JHSF3,3805A,1400,-7682.8163561435995,5.3805962397,0.14821855697580572
0,Cliente 22,2023-07-26,PACC,JHSF3,3806A,3500,-20270.147942274,5.764723965282857,0.12229056598673815
0,Cliente 22,2023-07-26,PACC,VALE3,7921A,13100,-1126259.8841558069,85.43615590286012,46.22876024955739
0,Cliente 22,2023-07-26,PACC,VAMO3,2340A,300,-3814.013003956,12.899807311670001,0.6256148486321083
553815,Cliente 22,2023-07-26,PACC,VAMO3,2341A,100,-1196.3983672420002,11.963983672420001,
0,Cliente 22,2023-07-27,PACC,AMAR3,4301A,12100,-11216.852373104766,0.9275048092045313,0.004137569492950491
0,Cliente 22,2023-07-27,PACC,AMAR3,4302A,7000,-6757.3129742250785,0.9687372285734376,0.005152923881257479
553867,Cliente 22,2023-07-27,PACC,BBDC3,4299A,800,-11329.079278635554,14.161349098294442,
0,Cliente 22,2023-07-27,PACC,BBDC3,4300A,8100,-131749.7647474751,16.347936033954095,2.6202495079312147
0,Cliente 22,2023-07-27,PACC,ELET3,15306A,600,-23693.291115473075,42.22061557736538,33.58221808951962
0,Cliente 22,2023-07-27,PACC,ELET3,15307A,600,-23485.09643313077,39.14182738855128,2.2003574781431263
0,Cliente 22,2023-07-27,PACC,PSSA3,15304A,2100,-64046.12400612701,31.016845453016337,4.472071400019099
553947,Cliente 22,2023-07-27,PACC,PSSA3,15305A,2800,-81282.79,29.029567857142855,
0,Cliente 22,2023-07-27,PACC,TIMS3,20098A,3400,-52616.0097702624,15.672316439750666,3.1319904701306043
0,Cliente 22,2023-07-27,PACC,TIMS3,20099A,1500,-24779.9366168024,16.006102203285334,1.7874266960550478
0,Cliente 22,2023-07-27,PACC,WEST3,37251A,18600,-30036.401385791727,1.608432729334427,0.016408939195714897
0,Cliente 22,2023-07-28,PACC,ITSA4,4303A,1000,-11025.95275762525,10.802938698383334,0.6294397823135479
0,Cliente 22,2023-07-28,PACC,ITSA4,4304A,2900,-29333.209793505,10.564461173080714,1.0867922934471912
554126,Cliente 22,2023-07-28,PACC,MRFG3,24584A,200,-1518.11077806,7.590553890300001,
0,Cliente 22,2023-07-28,PACC,MRFG3,24585A,700,-5695.367762520001,8.214349502475,0.02391649771164782
0,Cliente 22,2023-07-28,PACC,SEQL3,33876A,20000,-22319.073622574666,1.1099541570717077,0.007666632880105054
0,Cliente 22,2023-07-28,PACC,VALE3,7924A,200,-14877.84834375,74.38924171875,59.10979712273099
554215,Cliente 22,2023-07-28,PACC,VALE3,7925A,400,-29407.355077099997,73.51838769275,
554217,Cliente 22,2023-07-28,PACC,VALE3,7926A,200,-13786.226403949999,68.93113201975,
0,Cliente 22,2023-07-31,PACC,BBDC3,4305A,2300,-37360.46019645667,16.047250388513334,0.47255151430327724
0,Cliente 22,2023-07-31,PACC,BBDC3,4306A,1200,-20324.75714997167,16.780254369508334,1.4543860701029825
554298,Cliente 22,2023-07-31,PACC,PETR4,15308A,500,-18767.627500165,37.53525500033,
554300,Cliente 22,2023-07-31,PACC,PETR4,15309A,400,-14962.453400967996,37.40613350241999,
0,Cliente 22,2023-07-31,PACC,SEQL3,33878A,4300,-4368.218343169546,1.0227281063045455,0.011525427940443823
0,Cliente 22,2023-07-31,PACC,SEQL3,33879A,200,-186.98422096772725,0.9349211048386363,0.0018332781856393741
0,Cliente 22,2023-07-31,PACC,SEQL3,33880A,600,-703.7151179354545,1.1747937186681816,6.740920076072767e-05
0,Cliente 22,2023-07-31,PACC,SEQL3,33881A,9200,-9550.704538346365,1.0332342171666666,0.010399153855782408
554414,Cliente 22,2023-07-31,PACC,VAMO3,2342A,100,-1249.1487410325,12.491487410325,
554411,Cliente 22,2023-07-31,PACC,VAMO3,2343A,400,-4919.211687735,12.2980292193375,
554414,Cliente 22,2023-07-31,PACC,VAMO3,2345A,100,-1249.1487410325,12.491487410325,
0,Cliente 22,2023-08-01,PACC,ASAI3,24586A,4300,-63010.684851268226,14.750038947295586,0.7065372908840418
0,Cliente 22,2023-08-01,PACC,ASAI3,24587A,700,-9884.422928901176,14.627273761005881,1.006319115658064
554485,Cliente 22,2023-08-01,PACC,BOVA11,37253A,100,-10827.507248000002,108.27507248000002,
554485,Cliente 22,2023-08-01,PACC,BOVA11,37254A,100,-10827.507248000002,108.27507248000002,
0,Cliente 22,2023-08-01,PACC,COGN3,24588A,4900,-18155.849522747998,3.673676150448889,0.053282822975119604
0,Cliente 22,2023-08-01,PACC,COGN3,24589A,1500,-5529.77854296,3.653954425555,0.054400795398943845
554580,Cliente 22,2023-08-01,PACC,INBR32,34786A,100,-2169.8773844499997,21.698773844499996,
554580,Cliente 22,2023-08-01,PACC,INBR32,34787A,100,-2169.8773844499997,21.698773844499996,
0,Cliente 22,2023-08-01,PACC,SEQL3,33882A,14500,-15464.834522490546,1.070043124734944,0.005729161431454711
0,Cliente 22,2023-08-01,PACC,VALE3,7927A,3200,-236164.69365237257,73.204186234298,35.98476594334027
0,Cliente 22,2023-08-01,PACC,VALE3,7928A,8200,-606186.7937882544,73.65636840804919,27.25119507014739
0,Cliente 22,2023-08-01,PACC,VAMO3,34925A,5500,-67265.50271579424,12.38074768983322,1.3126823324979089
0,Cliente 22,2023-08-01,PACC,VAMO3,34926A,300,-3694.913241850847,11.973097004945762,2.1211466334308793
0,Cliente 22,2023-08-02,PACC,BBDC4,34927A,900,-19430.40673882,20.926189916333332,2.7860553124189513
0,Cliente 22,2023-08-02,PACC,CIEL3,24590A,18000,-82721.92803647999,4.584066973024,0.13350332148155913
0,Cliente 22,2023-08-02,PACC,CXSE3,22472A,900,-11304.974121570001,12.246205889520002,0.3277927504853213
0,Cliente 22,2023-08-02,PACC,G2DI33,31530A,3714,-9007.3487346944,2.392795058904173,0.05240838277781425
0,Cliente 22,2023-08-02,PACC,G2DI33,31531A,1254,-3083.5205685376004,2.4719188224051867,0.18146150486766177
0,Cliente 22,2023-08-02,PACC,PINE4,37256A,1300,-5007.050868411428,3.651612782704762,0.2670875494221283
554994,Cliente 22,2023-08-02,PACC,SANB3,34788A,500,-6717.19,13.434379999999999,
554995,Cliente 22,2023-08-02,PACC,SANB3,34789A,400,-5369.75,13.424375,
0,Cliente 22,2023-08-02,PACC,VALE3,7929A,1600,-108273.1501210976,68.643364843804,28.728304351888955
0,Cliente 22,2023-08-02,PACC,VALE3,7930A,3300,-234594.4922599504,69.24148683523657,73.2625392688808
555075,Cliente 22,2023-08-04,PACC,BBAS3,4307A,100,-5338.91439774,53.389143977399996,
555075,Cliente 22,2023-08-04,PACC,BBAS3,4308A,100,-5338.91439774,53.389143977399996,
0,Cliente 22,2023-08-04,PACC,ITUB4,44109A,2000,-65338.274497509985,31.67498005267083,9.996511247693457
0,Cliente 22,2023-08-04,PACC,ITUB4,44110A,1500,-44322.686501825825,29.427609192963885,0.2940153448392103
555165,Cliente 22,2023-08-04,PACC,RRRP3,34790A,100,-3654.22,36.5422,
0,Cliente 22,2023-08-04,PACC,SMTO3,15310A,300,-10062.628890580001,33.399322226449996,0.36691985934217575
555221,Cliente 22,2023-08-04,PACC,SMTO3,15311A,200,-6860.952193196668,34.30476096598334,
0,Cliente 22,2023-08-07,PACC,BBDC4,34929A,2600,-40302.51119739067,15.394291373336667,1.9799899538725285
0,Cliente 22,2023-08-07,PACC,BBDC4,34930A,3300,-53787.264009054,16.087282422422778,2.352181690562245
0,Cliente 22,2023-08-07,PACC,ELET3,15312A,1300,-52431.138846680624,40.053082603443755,5.250609675422917
555301,Cliente 22,2023-08-07,PACC,ELET3,15313A,200,-7848.18769914,39.2409384957,
0,Cliente 22,2023-08-07,PACC,ELET6,34792A,900,-36637.53896479,42.368033366166664,22.986993633546334
0,Cliente 22,2023-08-07,PACC,ELET6,34793A,1000,-42300.86226061,44.33655941894333,27.416704180517986
0,Cliente 22,2023-08-07,PACC,HAPV3,7931A,7200,-36320.661848870106,5.090708792954934,0.14533951237140658
0,Cliente 22,2023-08-07,PACC,HAPV3,7932A,2400,-11349.832968827628,4.729097070344846,0.43224890861306103
0,Cliente 22,2023-08-07,PACC,ITSA4,4309A,2000,-20691.75308096602,10.633280849396359,0.8643788226602536
0,Cliente 22,2023-08-07,PACC,ITSA4,4310A,8200,-86278.20465071738,10.49110098743077,0.7582324233750946
0,Cliente 22,2023-08-07,PACC,ITUB4,44113A,1700,-48674.6122537675,28.714256932258333,5.326584731656647
555452,Cliente 22,2023-08-07,PACC,ITUB4,44114A,200,-5586.33041659,27.93165208295,
555487,Cliente 22,2023-08-07,PACC,JBSS3,7591A,100,-2357.8057689999996,23.578057689999998,
0,Cliente 22,2023-08-07,PACC,JBSS3,7592A,800,-17852.3758418,23.30751544,5.911310121346276
0,Cliente 22,2023-08-07,PACC,MDNE3,44111A,900,-10567.939585794407,11.705818221502968,0.008555987227544247
0,Cliente 22,2023-08-07,PACC,MDNE3,44112A,12300,-150130.42737305144,12.31397765842578,1.0876124372032165
0,Cliente 22,2023-08-07,PACC,SEQL3,33884A,18700,-21079.5781630032,1.1208256382571,0.010591230323861209
0,Cliente 22,2023-08-07,PACC,SUZB3,24592A,4800,-254800.31630620582,53.48592730676273,19.995668904452806
555610,Cliente 22,2023-08-07,PACC,SUZB3,24593A,200,-10326.97241480784,51.634862074039205,
555631,Cliente 22,2023-08-08,PACC,ELET6,34794A,300,-13133.727497580001,43.7790916586,
0,Cliente 22,2023-08-09,PACC,ENJU3,24594A,65500,-105493.50112779155,1.682775219341515,0.02298384972105724
0,Cliente 22,2023-08-09,PACC,ENJU3,24595A,4400,-7388.560442203543,1.7008738742827756,0.024652323700690214
0,Cliente 22,2023-08-09,PACC,ITSA4,4311A,5500,-60689.495358213186,11.11043606887085,0.9418308977684217
0,Cliente 22,2023-08-09,PACC,ITSA4,4312A,3800,-41905.47342625468,11.06722990515585,1.4155987638949505
555757,Cliente 22,2023-08-09,PACC,RAIZ4,34495A,700,-3131.56835334,4.4736690762,
0,Cliente 22,2023-08-09,PACC,RAIZ4,34496A,1200,-5532.196965569999,4.530897261224999,0.1130982794945942
555793,Cliente 22,2023-08-09,PACC,RRRP3,34796A,200,-7506.54,37.5327,
555793,Cliente 22,2023-08-09,PACC,RRRP3,34797A,200,-7506.54,37.5327,
0,Cliente 22,2023-08-09,PACC,SEQL3,33888A,1300,-1616.7088787479997,1.2410890699519999,0.00024098727393344712
0,Cliente 22,2023-08-09,PACC,SEQL3,33889A,3600,-4337.0806995863995,1.2123891282205714,0.010133276076150428
555874,Cliente 22,2023-08-09,PACC,SOMA3,16980A,200,-2659.37096544,13.296854827199999,
0,Cliente 22,2023-08-09,PACC,SOMA3,16981A,700,-7933.22094033,11.4572617194,0.06036042221529781
0,Cliente 22,2023-08-10,PACC,BBDC4,34931A,7800,-126601.92124095224,16.133989279793845,2.3919975579851753
0,Cliente 22,2023-08-10,PACC,BBDC4,34932A,5500,-90334.9191754209,16.40522225623433,2.564275240230408
0,Cliente 22,2023-08-10,PACC,BRFS3,37259A,11400,-123257.07713340734,10.926027386665528,1.047687225037045
0,Cliente 22,2023-08-10,PACC,BRFS3,37260A,11900,-128402.7394221087,10.917867032562741,0.8153366117916779
0,Cliente 22,2023-08-10,PACC,PINE4,37257A,2600,-13404.752762388402,5.176447962914667,0.1999656020095908
0,Cliente 22,2023-08-10,PACC,PINE4,37258A,7300,-37061.589752673404,5.117522506364154,0.24168713546505097
0,Cliente 22,2023-08-10,PACC,VALE3,7933A,600,-44310.04242498,71.08084124135999,34.50884328255957
0,Cliente 22,2023-08-10,PACC,VALE3,7934A,300,-22709.811013956,74.23566386841,38.56384396507298
0,Cliente 22,2023-08-11,PACC,MBLY3,7593A,18000,-70239.31938081715,3.910836322172917,0.0936268197213318
0,Cliente 22,2023-08-11,PACC,RECV3,19853A,4400,-102922.3966157354,23.763044707136956,0.9601744060986075
0,Cliente 22,2023-08-11,PACC,RECV3,19854A,500,-12276.0396699472,25.1197609174365,6.937070252854248
0,Cliente 22,2023-08-11,PACC,RRRP3,34798A,700,-25545.79366734375,36.887747778906245,15.19435489200703
0,Cliente 22,2023-08-11,PACC,VALE3,7936A,900,-68232.85009398201,74.53418688288001,51.74830565655243
0,Cliente 22,2023-08-14,PACC,ANIM3,9168A,2200,-9294.733273224001,4.23898451221,0.026773875461215558
0,Cliente 22,2023-08-14,PACC,ANIM3,9169A,2700,-11057.58477916,4.2204715678,0.18658584596988215
0,Cliente 22,2023-08-14,PACC,BBDC4,34933A,8800,-142678.57080471748,15.957952190225175,1.4730608226304858
0,Cliente 22,2023-08-14,PACC,BBDC4,34934A,5400,-89079.86984515104,16.605928859376988,2.2887619288407017
0,Cliente 22,2023-08-14,PACC,VALE3,874A,2000,-128590.0894899958,65.39492232417018,22.830072261414657
556359,Cliente 22,2023-08-14,PACC,VALE3,7937A,100,-7292.0575307131585,72.92057530713159,
0,Cliente 22,2023-08-14,PACC,VALE3,7938A,600,-36660.15931401843,65.82838943687105,100.5982008366462
0,Cliente 22,2023-08-14,PACC,VALE3,7939A,900,-53810.76068967001,60.28507990241316,0.8112148820758627
556408,Cliente 22,2023-08-15,PACC,ELET6,34800A,100,-4588.121251765,45.88121251765,
0,Cliente 22,2023-08-15,PACC,SEQL3,33890A,13200,-11907.575397654244,0.8988406410342533,0.006299544125828476
0,Cliente 22,2023-08-15,PACC,SEQL3,33891A,1700,-1504.7690507824245,0.875729397135985,0.011428069773312297
0,Cliente 22,2023-08-15,PACC,SEQL3,33892A,900,-859.6428830827273,0.9410321259280303,0.0006597756193483493
0,Cliente 22,2023-08-15,PACC,SEQL3,33893A,17000,-14136.868096298182,0.8954806053746213,0.005407114998326354
0,Cliente 22,2023-08-16,PACC,JBSS3,7595A,300,-6227.304946520769,20.245323522311537,4.72522307903275
0,Cliente 22,2023-08-16,PACC,JBSS3,7596A,4800,-100158.27744806769,22.267943789065384,3.957009837471618
556528,Cliente 22,2023-08-16,PACC,VALE3,875A,600,-43493.28043810588,72.48880073017646,
0,Cliente 22,2023-08-16,PACC,VALE3,876A,1000,-62517.24002124118,62.47650327894118,5.930309846185716
556577,Cliente 22,2023-08-17,PACC,BOVA11,37265A,100,-11606.68273952,116.0668273952,
556577,Cliente 22,2023-08-17,PACC,BOVA11,37266A,100,-11606.68273952,116.0668273952,
0,Cliente 22,2023-08-17,PACC,COGN3,24596A,500,-1661.766368868923,3.3595794011261537,0.007218677452388677
0,Cliente 22,2023-08-17,PACC,COGN3,24597A,5900,-20267.869137972924,3.4372406011046155,0.06648537119734939
0,Cliente 22,2023-08-17,PACC,VALE3,877A,15600,-1024205.4259731227,66.58183126705998,28.81694291677453
0,Cliente 22,2023-08-17,PACC,VALE3,878A,3300,-223813.26170426523,66.4726543945305,25.693307177983787
556712,Cliente 22,2023-08-17,PACC,VALE3,879A,300,-17255.688479758464,57.51896159919488,
556699,Cliente 22,2023-08-17,PACC,VALE3,880A,100,-6590.080509876821,65.90080509876822,
0,Cliente 22,2023-08-18,PACC,BEEF3,10494A,1500,-17450.400743415,11.741757042855001,0.9246123101077205
0,Cliente 22,2023-08-18,PACC,BEEF3,10495A,400,-4348.346134846501,11.085397444102501,0.36819219942367937
556761,Cliente 22,2023-08-18,PACC,BOVA11,37267A,100,-10380.978921599999,103.809789216,
0,Cliente 22,2023-08-18,PACC,BRSR6,10492A,1200,-17352.51607596,14.069189698350002,2.755242416991767
556813,Cliente 22,2023-08-18,PACC,BRSR6,10493A,700,-9295.557134710001,13.279367335300002,
0,Cliente 22,2023-08-18,PACC,CVCB3,44115A,3000,-8736.026091275,2.93431336351875,0.08409310620449899
0,Cliente 22,2023-08-18,PACC,CVCB3,44116A,900,-2766.999798715,3.056493826120833,0.13702976991147478
556892,Cliente 22,2023-08-18,PACC,VALE3,882A,300,-19452.24249228,64.8408083076,
0,Cliente 22,2023-08-21,PACC,BBDC4,34935A,3800,-58555.697895631034,15.468860266249653,2.3622879236274046
0,Cliente 22,2023-08-21,PACC,BBDC4,34936A,20900,-329022.7888664848,15.954131708903446,1.377295387395568
0,Cliente 22,2023-08-21,PACC,PRNR3,12341A,200,-2288.7038261566668,11.443519130783335,1.796011059391738
556993,Cliente 22,2023-08-21,PACC,PRNR3,12342A,300,-3857.355156180001,12.857850520600003,
0,Cliente 22,2023-08-21,PACC,VALE3,883A,1600,-103014.25822657501,64.4940411309125,12.85043102354713
0,Cliente 22,2023-08-21,PACC,VALE3,884A,1300,-84122.51562043,64.96030630675666,3.8064311065571177
557062,Cliente 22,2023-08-22,PACC,GGBR4,37269A,100,-2646.3696864800004,26.463696864800003,
557106,Cliente 22,2023-08-22,PACC,VALE3,885A,200,-13785.519787214,68.92759893607,
557100,Cliente 22,2023-08-22,PACC,VALE3,886A,700,-49459.029465524,70.65575637932,
0,Cliente 22,2023-08-23,PACC,EMBR3,24598A,1000,-21031.150158473007,21.17213141922667,3.0938310776184026
0,Cliente 22,2023-08-23,PACC,EMBR3,24599A,900,-19399.323865558,20.99553704612,2.0268134652074323
0,Cliente 22,2023-08-23,PACC,PCAR3,20103A,900,-6181.736127126,6.65303452674,0.30110368490250783
0,Cliente 22,2023-08-23,PACC,PRIO3,10496A,200,-9654.667230084,48.27333615042,60.23120578323613
0,Cliente 22,2023-08-23,PACC,PRIO3,10497A,700,-32142.430645016004,47.93963999673,16.024985670716628
557263,Cliente 22,2023-08-23,PACC,SLCE3,888A,300,-11992.02,39.9734,
557319,Cliente 22,2023-08-24,PACC,INBR32,34802A,300,-7372.3058798304,24.574352932768,
0,Cliente 22,2023-08-24,PACC,INBR32,34803A,4608,-96305.42624487681,21.11286911021034,2.346377268692349
0,Cliente 22,2023-08-24,PACC,ITSA4,4313A,800,-7643.97224064,10.127556764116665,2.6228878709049708
557360,Cliente 22,2023-08-24,PACC,ITSA4,4314A,300,-3354.552133195,11.181840443983333,
0,Cliente 22,2023-08-24,PACC,PCAR3,20104A,13700,-92787.69083263919,6.817715045881713,0.2819783232592004
0,Cliente 22,2023-08-24,PACC,PCAR3,20105A,3900,-26862.593360313596,6.827668316063999,0.24483560409025287
557449,Cliente 22,2023-08-25,PACC,BOVA11,37271A,100,-13717.045716562223,137.17045716562222,
557438,Cliente 22,2023-08-25,PACC,BOVA11,37272A,700,-80704.92293879554,115.29274705542221,
0,Cliente 22,2023-08-28,PACC,ANIM3,9170A,2900,-11908.552971140798,4.076238360245999,0.1162346363124563
0,Cliente 22,2023-08-28,PACC,ANIM3,9171A,2000,-8403.595277074399,4.090810430772,0.134086803004224
0,Cliente 22,2023-08-28,PACC,EGIE3,30845A,500,-20351.693866399997,41.243617333,1.6213778940680617
0,Cliente 22,2023-08-28,PACC,EGIE3,30846A,300,-13541.656397955554,45.13885465985185,11.227626410321783
557605,Cliente 22,2023-08-28,PACC,KEPL3,34939A,400,-4319.443810991999,10.798609527479998,
0,Cliente 22,2023-08-28,PACC,PETZ3,20106A,1200,-6158.471102918401,5.145283301472,0.012591034056887326
0,Cliente 22,2023-08-28,PACC,PETZ3,20107A,3700,-20920.1242053312,5.567355846981819,0.14866943108909328
557686,Cliente 22,2023-08-28,PACC,VALE3,891A,300,-19139.233354008,63.79744451336,
557679,Cliente 22,2023-08-28,PACC,VALE3,892A,100,-6305.12,63.0512,
0,Cliente 22,2023-08-29,PACC,ASAI3,24600A,2200,-27432.994579005885,12.47799683097059,1.1889400949464077
0,Cliente 22,2023-08-29,PACC,ASAI3,24601A,2800,-34929.90631181471,12.37175779789706,1.3783964263817328
0,Cliente 22,2023-08-29,PACC,BEEF3,10498A,1300,-12457.014180743203,9.43021050228978,0.18488754099856558
0,Cliente 22,2023-08-29,PACC,BEEF3,10499A,700,-6723.680419544201,9.835508483521,0.5772788422064987
0,Cliente 22,2023-08-29,PACC,BEEF3,10500A,2000,-18602.047620207803,9.622989114321335,0.8146828034129905
557777,Cliente 22,2023-08-29,PACC,BEEF3,10501A,500,-4938.123697703001,9.876247395406002,
557772,Cliente 22,2023-08-29,PACC,BEEF3,10502A,200,-2023.8978847164005,10.119489423582003,
0,Cliente 22,2023-08-29,PACC,ELET3,15314A,600,-21526.871742066003,36.7704059113575,14.331148465983242
0,Cliente 22,2023-08-29,PACC,ELET3,15315A,1300,-49315.049279967,37.408397736855,10.40081993899102
0,Cliente 22,2023-08-29,PACC,SEQL3,33894A,6600,-4435.192518769881,0.6654238821144252,0.0017524216363016018
0,Cliente 22,2023-08-29,PACC,SEQL3,33895A,8600,-5696.347357984425,0.6638141885974198,0.0031227377121822325
557876,Cliente 22,2023-08-29,PACC,VAMO3,34941A,800,-10963.102149955255,13.703877687444068,
0,Cliente 22,2023-08-29,PACC,VAMO3,34942A,5000,-62929.785405741866,12.378793979891267,0.868578144349808
0,Cliente 22,2023-08-30,PACC,ANIM3,9172A,800,-3396.4221242029084,4.058343306207878,0.2733737294945915
0,Cliente 22,2023-08-30,PACC,ANIM3,9173A,4600,-18665.82854399018,4.166340352419999,0.1029994733340342
0,Cliente 22,2023-08-30,PACC,BOVA11,37273A,700,-86218.03888771022,124.30473910280682,18.864395379982422
557981,Cliente 22,2023-08-30,PACC,BOVA11,37274A,100,-12299.82298976932,122.9982298976932,
0,Cliente 22,2023-08-30,PACC,CSAN3,34943A,500,-10103.412597984,18.94269629736,8.877899290532653
558009,Cliente 22,2023-08-30,PACC,CSAN3,34944A,400,-8518.298646048,21.295746615120002,
0,Cliente 22,2023-08-31,PACC,CXSE3,22474A,1800,-21885.488374171495,12.263110286102497,0.2344883422314373
0,Cliente 22,2023-08-31,PACC,CXSE3,22475A,2100,-24813.933668018,11.92248846949333,1.978397165738612
558092,Cliente 22,2023-09-01,PACC,BOVA11,37275A,200,-22191.414366559995,110.95707183279998,
558128,Cliente 22,2023-09-01,PACC,CLSA3,7597A,700,-4025.412047888,5.75058863984,
0,Cliente 22,2023-09-01,PACC,CLSA3,7598A,4200,-22955.493446171997,5.4658625952375,0.21803838449224416
0,Cliente 22,2023-09-01,PACC,COGN3,24602A,4400,-13784.404159516924,3.15449766619929,0.055171357994734514
0,Cliente 22,2023-09-01,PACC,COGN3,24603A,2000,-6706.252396061232,3.3231162605150772,0.02320842443408015
0,Cliente 22,2023-09-01,PACC,SEQL3,33896A,8400,-6189.3901813275,0.7494892888875,0.0026940652698386517
0,Cliente 22,2023-09-01,PACC,SEQL3,33897A,1500,-1128.81529593,0.73370431386,0.0029384010916649775
558249,Cliente 22,2023-09-04,PACC,PRIO3,10504A,300,-17032.062805795715,56.77354268598572,
0,Cliente 22,2023-09-04,PACC,PRIO3,10505A,1800,-88944.62783023715,51.00678114918571,32.3692163902683
0,Cliente 22,2023-09-05,PACC,CURY3,10507A,1900,-31071.1521513435,16.95816047899875,2.8961444222575174
0,Cliente 22,2023-09-05,PACC,EZTC3,24604A,500,-11596.446945492999,22.586504157205,18.385425461749588
558329,Cliente 22,2023-09-05,PACC,EZTC3,24605A,400,-8059.765050576,20.14941262644,
0,Cliente 22,2023-09-05,PACC,JBSS3,7599A,900,-17108.50977891185,18.87675442952037,2.852742831960134
0,Cliente 22,2023-09-05,PACC,JBSS3,7600A,1700,-33988.989543005184,20.280408630574076,1.3583612459870409
558404,Cliente 22,2023-09-06,PACC,AGRO3,24608A,200,-5229.76,26.1488,
558405,Cliente 22,2023-09-06,PACC,AGRO3,24609A,700,-18297.15,26.138785714285717,
